freq,star,words
738,15,least not
737,15,neighborhood restaur
737,15,nice cook
737,15,alway thought
737,15,sage fri
737,15,amaz view
737,15,middl age
737,15,one bit
736,15,get hungri
736,15,get dessert
736,15,roll all
736,15,mind wait
736,15,feed two
736,15,place twice
736,15,perfect meal
736,15,coconut curri
736,15,good wing
736,15,all differ
736,15,he actual
736,15,effici servic
736,15,definit plan
736,15,mom got
735,15,burger cook
735,15,chicken lettuc
735,15,onli posit
735,15,sever month
735,15,not gone
735,15,side item
735,15,daughter order
735,15,not describ
735,15,probabl onli
735,15,popular dish
735,15,close second
735,15,disappoint not
735,15,good well
734,15,consist delici
734,15,chicken sausag
734,15,dinner date
734,15,half sandwich
734,15,nice way
734,15,nice crunch
734,15,good bread
734,15,great outdoor
734,15,yet still
733,15,took quit
733,15,whole pizza
733,15,food special
733,15,smoki flavor
733,15,roll taco
733,15,want great
733,15,hotel restaur
733,15,wonder flavor
733,15,3 egg
733,15,star howev
733,15,top 10
733,15,went again
733,15,whole night
733,15,nat rlich
733,15,soda fountain
733,15,work veri
733,15,thursday even
732,15,first arriv
732,15,3 small
732,15,live room
732,15,well drink
732,15,cleveland area
732,15,two pizza
732,15,place went
732,15,right time
732,15,7 30pm
731,15,sundri tomato
731,15,not fast
731,15,fishi tast
731,15,york new
731,15,food yet
731,15,lot less
731,15,chees all
731,15,natur light
731,15,will updat
731,15,gro e
731,15,good solid
731,15,pinto bean
731,15,serv good
731,15,fair new
731,15,chipotl chicken
731,15,everi morn
730,15,vegetarian food
730,15,much becaus
730,15,rather larg
730,15,bbq restaur
730,15,attent she
730,15,menu veri
730,15,onli slight
730,15,good 5
730,15,waffl hous
730,15,tabl just
730,15,restaur also
730,15,chicken broth
729,15,all even
729,15,terribl custom
729,15,servic amaz
729,15,forum shop
729,15,chicken pesto
729,15,cold cut
729,15,michael mina
729,15,squeez orang
729,15,actual food
729,15,someth sweet
728,15,poor experi
728,15,quinoa salad
728,15,taco shell
728,15,dinner plate
728,15,italian sub
728,15,just thought
728,15,person work
728,15,will wait
728,15,someth right
728,15,price will
727,15,near everi
727,15,vega just
727,15,close earli
727,15,r den
727,15,easi egg
727,15,game day
727,15,local food
727,14,delici love
727,15,rather quick
727,15,coconut ice
727,15,food still
726,15,son order
726,15,new pizza
726,15,just use
726,15,medium spici
726,15,roast corn
726,15,want dessert
726,15,all work
726,15,shrimp po
726,15,pleas pleas
726,15,pack full
726,15,pretti excit
726,15,onli onc
726,15,eat experi
726,15,most flavor
726,15,servic also
726,15,menu consist
726,15,plus tip
726,15,will defin
726,15,next night
726,15,last 3
725,15,french bistro
725,15,disappoint servic
725,14,perfect compliment
725,15,earlier than
725,15,experi even
725,15,background music
725,15,even good
724,15,breakfast all
724,15,avocado roll
724,15,even call
724,15,groupon deal
724,15,kept ask
724,15,good consid
724,15,veri plain
724,15,queso dip
723,15,worst thing
723,15,sweet shrimp
723,15,specialti cocktail
723,15,work lunch
723,15,best brunch
723,15,minut without
723,15,also said
722,15,us tri
722,15,tini portion
722,15,not afford
722,15,ever came
722,15,conveyor belt
722,15,than not
722,15,staff work
721,15,dynamit roll
721,15,chili dog
721,15,ginger beer
721,15,chicken liver
721,15,back no
721,15,love food
721,15,shot glass
721,15,fair busi
721,15,stomach ach
721,15,littl higher
720,15,came time
720,15,know anyth
720,15,will help
720,15,she onli
720,15,good she
720,15,first floor
720,15,alway fun
720,15,restaur busi
720,15,oh no
719,15,generous serv
719,15,crab salad
719,15,soft pretzel
719,15,onli went
719,15,mushroom risotto
719,15,tri becaus
719,15,even went
719,15,anoth hour
719,15,not move
718,15,get lost
718,15,busi friday
718,15,har gow
718,15,overpr food
718,15,best salad
718,15,attent friend
718,15,come check
718,15,reason amount
718,15,oh wait
718,15,higher rate
717,15,go figur
717,15,anoth go
717,15,tv screen
717,15,egg foo
717,15,alway someth
717,15,food pretti
717,15,million time
717,15,husband enjoy
717,15,pretti easi
717,15,pretti loud
717,15,sauc veri
717,15,one way
716,15,nice she
716,15,nice job
716,15,not heavi
716,15,item includ
716,15,good cheap
716,15,start get
716,15,young girl
716,15,30 45
716,15,just all
716,15,delici even
716,15,newli open
716,15,health conscious
715,15,super fun
715,15,bad one
715,15,enjoy dinner
715,15,20 tip
715,15,alway greet
715,15,not catch
715,15,not necessari
715,15,move around
715,15,wait no
714,15,differ menu
714,15,dr pepper
714,15,back she
714,15,fresh green
714,15,lecker und
714,15,well she
714,15,visit montreal
714,15,menu like
714,15,done without
714,15,crispi pork
713,15,mani flavor
713,15,le menu
713,15,tabl behind
713,15,definit enjoy
713,15,still manag
713,15,place overal
713,15,hand pull
713,15,again though
713,15,fall short
713,15,ten year
713,15,glass noodl
713,15,not share
712,15,not total
712,15,server kept
712,15,actual want
712,15,minut she
712,15,night ago
712,15,short time
712,15,thai curri
712,15,deli meat
712,15,recommend give
712,15,sure everyon
711,15,delici although
711,15,littl girl
711,15,5 30pm
711,15,date place
711,15,no brainer
711,15,place smell
711,15,server just
710,15,expect great
710,15,seafood soup
710,15,bad idea
710,15,incred food
710,15,seafood salad
710,15,almost 30
710,15,mayb 3
710,15,take ani
710,15,war das
710,15,get three
709,15,hour food
709,15,he still
709,15,menu just
709,15,local ingredi
709,15,high class
709,15,than mani
709,15,ani drink
709,15,dozen oyster
709,15,chicken not
708,15,north side
708,15,great definit
708,15,pork dish
708,15,bacon jam
708,15,still make
708,15,differ way
708,15,east end
708,15,york citi
708,15,culinari experi
708,15,3 dish
707,15,us drink
707,15,pizza pasta
707,15,let just
707,15,honey toast
707,15,thai cuisin
707,15,negat thing
707,15,manag come
707,15,will stop
707,15,nacho chees
706,15,best french
706,15,realli flavor
706,15,dinner roll
706,15,found one
706,15,star not
706,15,time without
706,15,throw away
706,15,bare finish
706,15,egg chees
705,15,excel flavor
705,15,sound delici
705,15,quit frank
705,15,italian dish
705,15,revers happi
705,15,gab es
705,15,super thin
705,15,time dine
704,15,posit thing
704,15,wed soup
704,15,huge line
704,15,bread chicken
704,15,order burger
704,15,like just
704,15,new addit
704,15,great nice
704,15,love pizza
704,15,befor someon
704,15,8 buck
704,15,hot salsa
704,15,two top
704,15,feel free
704,15,good compani
703,15,fantast meal
703,15,star base
703,15,got lucki
703,15,nut muffin
703,15,ton soup
703,15,pickl veggi
703,15,move us
703,15,night menu
703,15,delici chicken
703,15,better job
703,15,new custom
703,15,12 15
703,15,not will
703,15,son love
703,15,alright noth
702,15,coffe refil
702,15,awesom staff
702,15,pretti clean
702,15,nice textur
702,15,farm burger
702,15,old man
702,15,also no
702,15,ani given
702,15,pizza great
702,15,dure restaur
702,15,us 2
702,15,better way
701,15,dan dan
701,15,pre fix
701,15,one hand
701,15,boyfriend love
701,15,one like
701,15,veri clear
701,15,two month
701,15,new food
701,15,miracl mile
701,15,lo lo
701,15,25 year
701,15,paper bag
701,15,long bao
701,15,super crispi
701,15,complet satisfi
700,15,just around
700,15,good balanc
700,15,around like
700,15,healthi meal
700,15,smoke flavor
700,15,alreadi knew
700,15,tasti servic
700,15,grab someth
700,15,will let
700,15,noth compar
700,15,tabl set
700,15,shrimp salad
700,15,return trip
700,15,imit crab
699,15,old ladi
699,15,pb j
699,15,charlott area
699,15,plastic bag
699,15,petit filet
699,15,good realli
699,15,pleas note
699,15,experienc better
699,15,sushi menu
699,15,restaur manag
699,15,not high
698,15,first start
698,15,price just
698,15,noth better
698,15,flavor without
698,15,all said
698,15,screen tvs
698,15,tast differ
698,15,sign say
698,15,bit overwhelm
698,15,final ask
698,15,four year
698,15,recommend make
698,15,veri strang
698,15,even tho
698,15,steak egg
698,15,fast deliveri
698,15,actual made
697,15,like tri
697,15,friend just
697,15,all type
697,15,seen befor
697,15,spici garlic
697,15,back probabl
697,15,still charg
697,15,great bartend
697,15,perfect textur
697,15,anoth plus
696,15,differ varieti
696,15,approach us
696,15,8 piec
696,15,restaur onli
696,15,go contain
696,15,lobster taco
696,15,week night
696,15,first thought
695,15,without us
695,15,particular good
695,15,pretti fresh
695,15,bagel sandwich
695,15,overal though
695,15,servic 2
695,15,never refil
695,15,awesom atmospher
695,15,fruit salad
695,15,area look
694,15,garlic aioli
694,15,amaz custom
694,15,like us
694,15,one reason
694,15,fr hst
694,15,menu everyth
694,15,spici noodl
694,15,not apolog
694,15,especi enjoy
693,15,smokey flavor
693,15,chili relleno
693,15,fettuccin alfredo
693,15,even let
693,15,food left
693,15,went today
692,15,nice becaus
692,15,use yelp
692,15,dessert option
692,15,extra 1
692,15,brioch bun
692,15,l l
692,15,realli uniqu
692,15,still one
692,15,alway eat
692,15,top chef
692,15,funni thing
692,15,great mix
692,15,get pizza
692,15,all fantast
692,15,execut chef
691,15,brick wall
691,15,experi food
691,15,0 5
691,15,excel job
691,15,tabl got
691,15,give 2
691,15,back twice
691,15,alway quick
691,15,not true
691,15,chicken pita
691,15,no offer
691,15,tv show
691,15,all worth
691,15,time custom
691,15,even care
690,15,incred fresh
690,15,not heard
690,15,pre cook
690,15,chicken gyro
690,15,5 day
690,15,poor review
690,15,not answer
690,15,see one
690,15,not edibl
690,15,small select
690,15,sirloin steak
690,15,closest thing
689,15,time overal
689,15,far superior
689,15,amaz price
689,15,dont get
689,15,two beer
689,15,review say
689,15,frozen pizza
689,15,stuf chicken
689,15,real italian
688,15,crinkl cut
688,15,know better
688,15,hostess said
688,15,big plate
688,15,frozen food
688,15,right way
688,15,strawberri lemonad
688,15,del frisco
687,15,nice howev
687,15,still serv
687,15,meal overal
687,15,just bring
687,15,got realli
686,15,total disappoint
686,15,girlfriend got
686,15,central locat
686,15,provid excel
686,15,bad choic
686,15,well no
686,15,favourit restaur
686,15,chai latt
686,15,meal also
686,15,new friend
686,15,wed recept
686,15,will pay
685,15,lower than
685,15,per order
685,15,huge bowl
685,15,not appeal
685,15,he onli
685,15,taco plate
685,15,tiger shrimp
685,15,ist die
685,15,free rang
685,15,order without
685,15,he saw
684,15,11 30am
684,15,enjoy go
684,15,huge plate
684,15,whole dish
684,15,still quit
684,15,ahi poke
684,15,fri mushroom
684,15,fill meal
684,15,cost us
684,15,pizza oven
684,15,italian cuisin
684,15,littl hidden
683,15,alway say
683,15,run busi
683,15,prepar fresh
683,15,coffe bar
683,15,chicken alfredo
683,15,reward card
683,15,one larg
683,15,das ist
683,15,way she
682,15,soon tofu
682,15,kitchen burger
682,15,anoth good
682,15,get super
682,15,thing ever
682,15,flag someon
682,15,good meat
682,15,cold winter
681,15,all went
681,15,20 00
681,15,famili meal
681,15,place two
681,15,keep get
681,15,without reserv
681,15,chicken feet
681,15,drink water
681,15,most dish
681,15,lot like
681,15,veri tini
681,15,red sangria
681,15,realli all
680,15,seat near
680,15,veri smooth
680,15,not awar
680,15,pizza becaus
680,15,3 30
680,15,definit look
680,15,around 7pm
680,15,nice ladi
680,15,salad veri
680,15,shred chees
680,15,few appet
680,15,food offer
680,15,low light
680,15,flourless chocol
680,15,cook nice
680,15,ayc menu
680,15,straight forward
680,15,biggest fan
679,15,atmospher friend
679,15,us want
679,15,siu mai
679,15,basil chicken
679,15,heavi hand
679,15,coffe cake
679,15,decor veri
679,15,servic est
679,15,doubl doubl
679,15,not consist
679,15,red salsa
679,15,drive past
679,15,feel better
679,15,good view
679,15,prepar perfect
679,15,place fill
679,15,coca cola
679,15,fresh top
678,15,swiss chalet
678,15,tast homemad
678,15,north carolina
678,15,chilli chicken
678,15,enchilada style
678,15,give one
678,15,onli eaten
678,15,just 2
678,15,entir thing
678,15,use real
678,15,red cabbag
678,15,arriv befor
678,15,fine noth
678,15,around 6pm
678,15,again thank
678,15,food alon
677,15,excel price
677,14,amaz definit
677,15,never mind
677,15,actual make
677,15,serv veri
677,15,resort fee
677,15,past two
677,15,bachelor parti
677,15,18 gratuiti
677,15,anoth employe
677,15,pretti quiet
677,15,mom pop
677,15,order lunch
677,15,restaur close
677,15,good ambianc
677,15,casual restaur
677,15,even worth
677,15,veri laid
676,15,good side
676,15,lump crab
676,15,onli make
676,15,look better
676,15,watch footbal
676,15,realli give
676,15,eat good
676,15,soup noodl
676,15,love mexican
676,15,wife said
676,15,fantast experi
676,15,super small
675,15,pho tai
675,15,one occas
675,15,small talk
675,15,chicken thigh
675,15,favorit lunch
675,15,13 99
675,15,tender meat
675,15,larger portion
675,15,no bueno
675,15,6 differ
674,15,mayb 10
674,15,great convers
674,15,bbq beef
674,15,not perfect
674,15,peopl complain
674,15,someth similar
674,15,waitress come
674,15,expect good
674,15,phone order
674,15,homemad pasta
674,15,food until
674,15,fish tast
674,15,get breakfast
673,15,best hot
673,15,great altern
673,15,look appet
673,15,not thrill
673,15,probabl better
673,15,3 95
673,15,restaur make
673,15,old vega
673,15,will want
673,15,tri hard
673,15,delici one
673,15,earli even
673,15,twice bake
672,15,alway fill
672,15,chocol ice
672,15,sever tabl
672,15,absolut worst
672,15,fresh herb
672,15,ha ha
672,15,sesam oil
671,15,balsam vinaigrett
671,15,dish also
671,15,great wing
671,15,birthday girl
671,15,custom order
671,15,live entertain
671,15,server gave
671,15,attent server
671,15,leav feel
671,15,whole plate
671,15,three piec
671,15,good order
670,15,rich flavor
670,15,pickl veget
670,15,small order
670,15,popular item
670,15,onion string
670,15,delici fri
670,15,meat not
670,15,order like
670,15,appet menu
670,15,ok mayb
670,15,differ style
670,15,yelp event
670,15,mango salsa
670,15,top choic
670,15,went straight
670,15,goe well
670,15,video game
670,15,japanes cuisin
669,15,nice crispi
669,15,just way
669,15,usual onli
669,15,littl bar
669,15,coffe place
669,15,5 cours
669,15,2nd floor
669,15,veri noisi
668,15,chicken pho
668,15,chef owner
668,15,1 25
668,15,kim chi
668,15,minus one
668,15,1 order
668,15,order dinner
668,15,place still
668,15,sweet treat
668,15,b b
668,15,pale ale
668,15,back east
668,15,food reason
668,15,egg work
667,15,cool thing
667,15,great will
667,15,all top
667,15,7 peopl
667,15,melt pot
667,15,than make
667,15,well veri
667,15,veri chill
667,15,3 pm
666,15,two kid
666,15,tast noth
666,15,bit higher
666,15,price especi
666,15,friend knowledg
666,15,no bread
666,15,nice quiet
666,15,sunni day
666,15,help make
666,15,like cook
666,15,not smell
666,15,spam musubi
665,15,open day
665,15,place until
665,15,extra dollar
665,15,never actual
665,15,huge deal
665,15,complimentari chip
665,15,vietnames place
665,15,back ever
665,15,boba tea
665,15,right thing
664,15,aber das
664,15,gift shop
664,15,most thing
664,15,away becaus
663,15,earli becaus
663,15,just miss
663,15,almost done
663,15,better steak
663,15,je sui
663,15,fri good
663,15,veal chop
663,15,bit sweet
663,15,stuf pepper
663,15,place he
663,15,si vous
663,15,got someth
663,15,said noth
663,15,place may
662,15,even sure
662,15,all honesti
662,15,lack luster
662,15,onli 8
662,15,caesar palac
662,15,meat plate
662,15,three taco
662,15,music video
662,15,without hesit
662,15,move away
662,15,meal without
662,15,realli hate
662,15,order hot
662,15,truli amaz
662,15,much just
662,15,bar great
661,15,saute mushroom
661,15,just wonder
661,15,becaus one
661,15,great flavour
661,15,rock hard
661,15,style fri
661,15,go downhil
661,15,fri catfish
661,15,good textur
661,15,anoth reason
661,15,right near
661,15,worst dine
661,15,amaz also
661,15,time wait
661,15,water hole
660,15,2 larg
660,15,2 bite
660,15,tomato bisqu
660,15,all 5
660,15,not sell
660,15,chang sinc
660,15,just terribl
