freq,star,words
88,15,chicken finger fri
88,15,pretti much non
88,15,pretti high standard
88,15,tri mani place
88,15,honest felt like
88,15,5 month ago
88,15,like five guy
88,15,food 4 servic
88,15,staff walk around
88,15,whi peopl love
88,15,busi saturday morn
88,10,rude told us
88,15,order sever differ
88,15,order 2 differ
88,15,veri good server
88,15,amaz 5 star
88,12,excel food veri
88,15,he also told
88,15,order 2 dish
88,15,hour time limit
88,13,brew tea bar
88,14,realli good size
88,12,hidden gem great
88,13,all look delici
88,14,menu chang often
88,15,best egg roll
88,15,peak dinner hour
88,15,side greek salad
88,15,realli good like
88,14,menu chang everi
88,15,great servic atmospher
88,15,than just one
88,15,becaus he want
88,15,great servic also
88,15,not enough peopl
88,15,live realli close
88,13,realli good realli
88,15,onli sushi place
88,15,order grill chicken
88,15,two hour befor
88,15,onli thing open
88,15,veri hard time
88,14,glaze pork belli
88,14,definit worth visit
88,15,2 inch thick
88,15,great experi food
88,15,great time great
88,15,top notch custom
88,15,las vega best
88,15,scoop ice cream
88,10,mani better choic
88,15,he got us
88,13,banana foster pancak
88,15,iceberg lettuc salad
88,15,top notch veri
88,15,order last night
88,15,la qualit de
88,15,2 differ type
88,15,all veri impress
88,15,came back twice
88,15,not like he
88,14,get quit loud
88,15,onion lettuc tomato
88,15,good korean bbq
88,12,food nice staff
88,15,black milk tea
87,15,good pub food
87,15,delici bake good
87,15,non peak hour
87,15,almost no one
87,15,extra 15 minut
87,15,noth special realli
87,15,gibt es nicht
87,14,pretti good love
87,15,restaur look veri
87,15,order french fri
87,14,veri fill meal
87,15,classic egg benedict
87,15,go last night
87,15,servic long wait
87,15,not much go
87,15,less than good
87,15,us 10 minut
87,15,big smoke burger
87,15,ein sch ne
87,15,ani sport event
87,15,2 5 servic
87,6,zero custom servic
87,15,littl italian restaur
87,15,ein sehr gute
87,15,than anyon els
87,15,get bonus point
87,15,eat fri chicken
87,15,turn thing around
87,15,look pretti tasti
87,15,realli like all
87,15,fast food sushi
87,14,nice staff good
87,15,not like wait
87,12,great definit recommend
87,15,jerk chicken dinner
87,13,most import delici
87,10,3 star sinc
87,15,good noth amaz
87,15,food got cold
87,15,see us again
87,15,guy sit next
87,15,may not come
87,15,fresh made bread
87,15,open till 2am
87,15,back 10 minut
87,15,fresh ground beef
87,9,total worth everi
87,15,craft beer list
87,15,usual write review
87,15,veri tasti veri
87,15,breakfast serv all
87,15,one tast like
87,12,foster bread pud
87,12,not save room
87,15,menu onlin befor
87,15,place anoth go
87,15,much tast like
87,12,best chees steak
87,15,just walk right
87,15,restaur 3 star
87,15,year ago befor
87,15,ahi tuna poke
87,15,never get sick
87,15,15 minut not
87,15,order one dish
87,15,like greek food
87,15,side rather than
87,15,taro bubbl tea
87,15,fresh tasti food
87,15,good veri nice
87,15,vegan vegetarian option
87,12,servic est rapid
87,15,food he said
87,15,no good reason
87,15,good chines place
87,15,no one notic
87,15,tri last night
87,11,long time great
87,15,long communal tabl
87,15,around 10 00
87,14,tri mani dish
87,15,hard time understand
87,15,us free drink
87,15,most vietnames restaur
87,15,3 cours dinner
87,15,place even better
87,15,san pr tention
87,15,manag took care
87,15,extrem long time
87,15,7 minut later
87,15,nice italian restaur
87,15,order took forev
87,15,soy base sauc
87,15,within 10 15
87,15,veggi pad thai
87,15,custom servic everyon
87,15,au ergew hnlich
87,15,old fashion diner
87,15,she saw us
87,15,becaus she want
87,15,roll french toast
87,15,cake ice cream
87,15,all mix togeth
87,15,burger he said
87,10,food veri disappoint
87,15,pool tabl dart
87,15,drink order anoth
87,12,great valu great
87,15,macaron ice cream
87,15,bit less than
87,15,everyon els said
87,15,like korean food
87,15,fli buzz around
87,15,love fri chicken
87,15,well not sure
87,12,bit pricey though
87,15,not quit figur
87,15,ai not gon
87,15,soooo much better
87,15,grill pork belli
87,15,order tom yum
87,15,great greek food
87,15,even around 6
87,15,took us forev
87,15,hot pastrami sandwich
87,15,treat us veri
87,13,secret menu item
87,15,nine fine irishmen
87,15,never go anywher
87,15,bad thing just
87,14,without feel rush
87,9,amaz make sure
87,15,not work proper
87,15,not onli look
87,15,like he just
87,15,veri well thought
87,15,cilantro lime rice
87,15,drink befor head
87,15,food portion size
87,15,bento box lunch
87,15,2 3 year
87,15,next time not
87,15,veri good dinner
87,15,time last weekend
87,15,black bean patti
87,15,love dim sum
87,15,back he said
87,11,amaz friend staff
87,15,wohl gef hlt
87,14,pork steam bun
87,15,not realli fit
87,15,price not worth
87,15,onli got 2
87,15,one step abov
87,15,f r stuttgart
87,15,veri good everyon
87,6,extrem poor servic
87,15,chicken panang curri
87,15,drink befor dinner
87,15,open face turkey
87,15,sweet babi jesus
87,15,look like anyth
86,15,fast food fri
86,15,say thing like
86,10,overal veri disappoint
86,15,der laden ist
86,15,tast good servic
86,15,white chocol grill
86,13,back everi week
86,15,1 hour later
86,15,chicken sweet potato
86,15,will not tri
86,15,ate 1 2
86,15,friend also got
86,15,not just give
86,15,veri generous amount
86,15,stetson chop salad
86,15,ipad order system
86,15,burger look like
86,15,just keep go
86,15,kept bring us
86,15,present veri well
86,15,taiwanes beef noodl
86,15,four differ type
86,15,fish tast like
86,15,las vega nevada
86,15,veri busi restaur
86,14,reason price all
86,15,go back sorri
86,15,seem less than
86,15,treat custom like
86,15,fast food servic
86,15,like everyon say
86,10,alreadi done eat
86,15,wait twenti minut
86,15,again next year
86,14,palac pan roast
86,12,great sushi great
86,15,fifteen minut befor
86,15,tast like homemad
86,15,peopl watch spot
86,10,not ever return
86,15,charlott restaur week
86,15,nice smokey flavor
86,15,man f r
86,12,5 food 5
86,15,mediocr noth special
86,15,three differ server
86,15,said oh well
86,15,come back around
86,15,she never return
86,15,tast like dirti
86,15,order pork belli
86,15,3 differ sauc
86,15,run around tri
86,15,most peopl go
86,15,not even stay
86,15,around 15 20
86,15,most definit go
86,15,char siu bao
86,15,she pretti much
86,15,just next door
86,15,seafood pasta dish
86,14,busi dure peak
86,15,come back good
86,15,order rather than
86,15,not enough server
86,15,entir dine room
86,15,2 differ kind
86,15,menu rather than
86,15,half bad either
86,15,servic est tr
86,15,not bad per
86,15,cheap fast food
86,15,style pizza place
86,15,not pair well
86,14,amaz perfect cook
86,15,sure whi everyon
86,15,around 45 minut
86,15,he walk us
86,15,late friday night
86,15,damn good burger
86,15,vor allem die
86,15,veri friend overal
86,15,just let us
86,15,atmospher 5 5
86,15,happi hour cocktail
86,15,get busi around
86,12,food veri clean
86,15,25 gift certif
86,14,all look amaz
86,15,wan na give
86,15,not explain whi
86,15,staff made us
86,15,averag not bad
86,15,like someon els
86,15,complimentari chip salsa
86,14,everyth seem fresh
86,15,order extra chees
86,15,pizza last night
86,13,super high qualiti
86,15,just ignor us
86,15,lettuc tomato mayo
86,15,5 5 5
86,15,ambienc 3 5
86,15,open realli late
86,15,than 3 minut
86,15,than most peopl
86,15,good corn beef
86,15,hand toss pizza
86,15,better pizza place
86,15,heard great review
86,15,extra larg pizza
86,15,wan na know
86,15,privat park lot
86,15,oh well mayb
86,15,just not go
86,15,spent less than
86,15,ateli de joel
86,15,dish rather than
86,15,great staff veri
86,15,goe realli well
86,14,5 star 1
86,15,good date night
86,15,got ta make
86,15,he show us
86,15,order 2 larg
86,15,look like just
86,15,alway receiv great
86,15,realli realli well
86,15,indian food place
86,10,lack ani kind
86,15,veri good fish
86,15,also realli realli
86,15,3 star just
86,14,glad come back
86,15,thin cut fri
86,14,restaur veri clean
86,15,chees next time
86,15,way less than
86,15,came veri fast
86,15,not expect gourmet
86,15,3 star howev
86,15,averag chines food
86,15,rey de la
86,15,later she return
86,15,good food howev
86,15,thai food befor
86,15,de joel robuchon
85,15,ani custom servic
85,10,left no tip
85,15,fine not great
85,15,than most chines
85,15,she said someth
85,15,decent food good
85,15,dure non peak
85,15,chicken parm sub
85,15,not veri accommod
85,15,slice veri thin
85,15,food arriv cold
85,15,like most chines
85,15,price not bad
85,15,ne sui pas
85,15,grand canal shopp
85,14,alway get good
85,15,ambient ist sehr
85,15,extra bbq sauc
85,15,general tsao chicken
85,14,frisch und lecker
85,15,lunch rush hour
85,15,step foot insid
85,15,most pho place
85,15,person sit next
85,14,good food price
85,15,not much choic
85,15,indoor outdoor bar
85,15,30 6 30
85,10,realli slow servic
85,15,neighborhood pizza joint
85,15,not bad although
85,15,wait staff just
85,15,onli came back
85,15,like someth els
85,12,great food best
85,15,arriv around 9
85,15,addit 15 minut
85,12,place excel food
85,15,veri attent he
85,15,minuten sp ter
85,15,egg roll fri
85,15,again not sure
85,15,not order deliveri
85,15,most like come
85,15,food veri reason
85,10,just averag noth
85,15,first bad experi
85,14,hous bbq sauc
85,15,first time food
85,15,fri even though
85,15,long hot dog
85,9,great food everyth
85,15,veri clean servic
85,12,best turkey burger
85,15,not one bad
85,15,even bother tri
85,14,cute littl patio
85,15,not horribl either
85,15,strawberri cream chees
85,15,better ayc sushi
85,15,hotel valley ho
85,15,veri good unfortun
85,15,not eat raw
85,15,less than enthusiast
85,14,alway get one
85,15,busi weekend night
85,13,almost alway pack
85,15,pho mi 99
85,15,beet goat chees
85,15,come back food
85,15,not includ tax
85,15,few minut she
85,15,review befor come
85,15,order kung pao
85,15,18 month old
85,15,great attent servic
85,15,eat 1 2
85,14,white trash burger
85,15,excel wait staff
85,15,bon app tit
85,14,best deep dish
85,15,san gabriel valley
85,15,got 1 2
85,15,sever small plate
85,14,again one day
85,15,oil balsam vinegar
85,15,expect great thing
85,15,last time come
85,10,ok definit not
85,15,sound good right
85,15,der salat war
85,15,us someth els
85,15,non happi hour
85,15,good food will
85,15,left us feel
85,15,chile en nogada
85,14,well worth tri
85,15,least 2 hour
85,15,market street cafe
85,15,dim sum option
85,14,superb custom servic
85,15,pizza look good
85,15,got sat right
85,15,back two day
85,15,than ani place
85,14,great size portion
85,15,3 star restaur
85,15,dine experi even
85,15,sunday night footbal
85,15,8 10 servic
85,14,serv realli good
85,15,quit good servic
85,15,las vega sinc
85,15,tom kha kai
85,15,order enough food
85,15,anoth chanc becaus
85,14,amaz servic great
85,15,oliv oil garlic
85,15,tast good enough
85,15,around 5 6
85,15,super laid back
85,15,daf r ist
85,15,realli pretti good
85,15,right away without
85,15,littl someth extra
85,15,alway alway alway
85,15,ani groceri store
85,15,matcha ice cream
85,15,not even work
85,14,best steak he
85,15,super cute place
85,14,larg portion great
85,15,bartend gave us
85,15,good 45 minut
85,14,pair realli well
85,15,mexican food go
85,13,5 star well
85,15,spend much time
85,15,cool atmospher great
85,15,us excel servic
85,15,he sat us
85,15,noth come close
85,15,non fast food
85,15,just turn around
85,15,mani peopl rave
85,15,sound like he
85,15,cool look place
85,14,great flavor great
85,14,get pack quick
85,15,not know she
85,15,like tomato sauc
85,15,one time visit
85,15,custom servic just
85,15,final came around
85,15,anyth els she
85,15,wait dure peak
85,15,veri nice wine
85,15,fast food spot
85,10,decent dim sum
85,13,food definit worth
85,15,realli good no
85,15,happi hour select
85,15,multi grain bread
85,15,not normal write
84,15,veri clean nice
84,15,al pastor burrito
84,15,f r mein
84,15,brought us anoth
84,15,time befor she
84,15,veri vegetarian friend
84,15,no music play
84,15,hash brown casserol
84,15,chees bacon burger
84,15,hot dog fri
84,15,food nice peopl
84,15,quit good howev
84,15,star not becaus
84,15,mani differ restaur
84,15,littl hot sauc
84,15,also veri afford
84,15,twenti minut wait
84,15,eat right away
84,15,blueberri french toast
84,15,3 minut befor
84,15,back last week
84,15,food no complaint
84,13,again great servic
84,15,less greasi than
84,15,reason price not
84,15,je vous conseill
84,15,great draft beer
84,15,good steak hous
84,14,menu chang frequent
84,15,2 ice tea
84,15,cheap happi hour
84,15,jo l robuchon
84,15,custom servic never
84,15,back dine room
84,15,larger than most
84,15,flavor ice tea
84,15,local mexican restaur
84,15,2 hot dog
84,15,waffl french toast
84,15,creami goat chees
84,15,next time oh
84,14,littl lunch spot
84,15,two larg pizza
84,15,no tast whatsoev
84,15,flavor even though
84,15,veri fresh veri
84,15,final get seat
84,15,well make sure
84,15,went back recent
84,15,one person take
84,15,menu item look
84,15,like cheesecak factori
84,15,around long enough
84,15,empti park lot
84,15,also offer free
84,14,also quit nice
84,15,most peopl order
84,15,time ever eat
84,15,50 cent wing
84,15,good not excel
84,15,south indian restaur
84,15,realli take pride
84,14,busi dure dinner
84,15,tradit dim sum
84,14,still realli enjoy
84,15,signatur tast menu
84,15,order tast like
84,15,bar area look
84,15,better than go
84,15,happi hour happi
84,15,good 5 star
84,15,later than most
84,15,first world problem
84,15,finish everi last
84,15,not know anyon
84,14,pretti larg portion
84,15,stir fri chicken
84,15,spici pork belli
84,15,super friend food
84,15,10 minut go
84,12,fast servic friend
84,15,last meal befor
84,15,find someth new
84,15,take 5 minut
84,15,everyth els seem
84,15,notch custom servic
84,15,chocol milk shake
84,15,not just sit
84,15,server seem veri
84,15,great job make
84,14,busi busi busi
84,12,again real soon
84,14,servic 9 10
84,15,tri anoth locat
84,15,most authent chines
84,15,korean bbq spot
84,15,free soy sauc
84,15,veri friend definit
84,15,everyon els love
84,12,great littl breakfast
84,15,ladi serv us
84,14,most memor part
84,14,best french onion
84,15,head somewher els
84,15,bi bim bop
84,15,also not sure
84,15,1 2 salad
84,14,blue point oyster
84,14,great atmospher excel
84,15,mexican food spot
84,14,not resist order
84,15,tast like shit
84,15,hope one day
84,15,k nnen wir
84,15,find good mexican
84,15,watch ani sport
84,13,us like royalti
84,15,love breakfast food
84,15,oliv oil dip
84,15,three differ time
84,15,tabl rather than
84,15,ask whi he
84,13,come dure lunch
84,15,sky harbor airport
84,15,take one home
84,15,server act like
84,15,short rib slider
84,15,bacon home fri
84,14,cook just perfect
84,15,will never understand
84,15,tast differ than
84,15,never happen befor
84,14,ai pris le
84,15,bo luc lac
84,15,veri nice gestur
84,15,best burger around
84,15,order everi singl
84,15,smoke chicken wing
84,15,chicken corn soup
84,15,de la cuisin
